real,imag
1.0002696791354462e+00,0.0000000000000000e+00
1.0002597300775808e+00,0.0000000000000000e+00
1.0002594123074260e+00,0.0000000000000000e+00
1.0002439290639920e+00,0.0000000000000000e+00
1.0002349695628046e+00,0.0000000000000000e+00
1.0002354651820242e+00,0.0000000000000000e+00
9.9979028589503338e-01,0.0000000000000000e+00
9.9981623096989403e-01,0.0000000000000000e+00
9.9981629687913476e-01,0.0000000000000000e+00
9.9980190269007119e-01,0.0000000000000000e+00
9.9980138620095849e-01,0.0000000000000000e+00
9.9980140777252624e-01,0.0000000000000000e+00
1.0002097141049675e+00,0.0000000000000000e+00
1.0001837690301079e+00,0.0000000000000000e+00
1.0001837031208671e+00,0.0000000000000000e+00
1.0001980973099354e+00,0.0000000000000000e+00
1.0001986137990457e+00,0.0000000000000000e+00
1.0001985922274783e+00,0.0000000000000000e+00
1.0001802172481162e+00,0.0000000000000000e+00
1.0001798379175870e+00,0.0000000000000000e+00
1.0001605082270089e+00,0.0000000000000000e+00
1.0001573661213676e+00,0.0000000000000000e+00
1.0001566085212117e+00,0.0000000000000000e+00
1.0001459492963940e+00,0.0000000000000000e+00
1.0001460025797857e+00,0.0000000000000000e+00
9.9981978275188454e-01,0.0000000000000000e+00
9.9982016208241231e-01,0.0000000000000000e+00
9.9983949177299181e-01,0.0000000000000000e+00
9.9984263387862882e-01,0.0000000000000000e+00
9.9984339147878254e-01,0.0000000000000000e+00
9.9985405070360500e-01,0.0000000000000000e+00
9.9985399742021319e-01,0.0000000000000000e+00
1.0001405649050741e+00,0.0000000000000000e+00
1.0001403929291059e+00,0.0000000000000000e+00
1.0001346187334317e+00,0.0000000000000000e+00
1.0001320134581433e+00,0.0000000000000000e+00
1.0001204428149253e+00,0.0000000000000000e+00
1.0001198629728698e+00,0.0000000000000000e+00
1.0001039947746748e+00,0.0000000000000000e+00
9.9985943509492459e-01,0.0000000000000000e+00
9.9985960707089250e-01,0.0000000000000000e+00
9.9986538126655988e-01,0.0000000000000000e+00
9.9986798654185205e-01,0.0000000000000000e+00
9.9987955718507038e-01,0.0000000000000000e+00
9.9988013702712530e-01,0.0000000000000000e+00
9.9989600522531807e-01,0.0000000000000000e+00
9.9989696728205324e-01,0.0000000000000000e+00
9.9989718419118157e-01,0.0000000000000000e+00
9.9990246712813569e-01,0.0000000000000000e+00
9.9990267242034003e-01,0.0000000000000000e+00
9.9990889445426034e-01,0.0000000000000000e+00
9.9990898703188968e-01,0.0000000000000000e+00
9.9991313357350087e-01,0.0000000000000000e+00
9.9991782697902587e-01,0.0000000000000000e+00
9.9992040584535291e-01,0.0000000000000000e+00
9.9992130818676273e-01,0.0000000000000000e+00
1.0001030327179428e+00,0.0000000000000000e+00
1.0001028158088130e+00,0.0000000000000000e+00
1.0000975328718575e+00,0.0000000000000000e+00
1.0000973275796556e+00,0.0000000000000000e+00
1.0000911055457353e+00,0.0000000000000000e+00
1.0000910129681060e+00,0.0000000000000000e+00
1.0000868664264995e+00,0.0000000000000000e+00
1.0000821730209750e+00,0.0000000000000000e+00
1.0000795941546463e+00,0.0000000000000000e+00
1.0000786918132383e+00,0.0000000000000000e+00
9.9993027083410002e-01,0.0000000000000000e+00
9.9993034168994976e-01,0.0000000000000000e+00
9.9993109592967633e-01,0.0000000000000000e+00
9.9993710749257514e-01,0.0000000000000000e+00
9.9993424871028913e-01,0.0000000000000000e+00
9.9993513062653161e-01,0.0000000000000000e+00
9.9993481681827245e-01,0.0000000000000000e+00
9.9994423909486452e-01,0.0000000000000000e+00
9.9994726310773208e-01,0.0000000000000000e+00
9.9994967614153973e-01,0.0000000000000000e+00
1.0000697291659009e+00,0.0000000000000000e+00
1.0000696583100508e+00,0.0000000000000000e+00
1.0000689040703177e+00,0.0000000000000000e+00
1.0000628925074253e+00,0.0000000000000000e+00
1.0000657512897062e+00,0.0000000000000000e+00
1.0000648693734671e+00,0.0000000000000000e+00
1.0000651831817264e+00,0.0000000000000000e+00
1.0000557609051390e+00,0.0000000000000000e+00
1.0000527368922620e+00,0.0000000000000000e+00
1.0000503238584519e+00,0.0000000000000000e+00
1.0000451193566089e+00,0.0000000000000000e+00
1.0000447715515735e+00,0.0000000000000000e+00
1.0000425877024408e+00,0.0000000000000000e+00
1.0000430760460910e+00,0.0000000000000000e+00
1.0000377371526536e+00,0.0000000000000000e+00
1.0000376988057447e+00,0.0000000000000000e+00
1.0000285410004319e+00,0.0000000000000000e+00
1.0000272350759403e+00,0.0000000000000000e+00
1.0000360688774568e+00,0.0000000000000000e+00
1.0000340371797485e+00,0.0000000000000000e+00
1.0000276059236561e+00,0.0000000000000000e+00
1.0000202745136570e+00,0.0000000000000000e+00
1.0000132480663162e+00,0.0000000000000000e+00
1.0000083979785293e+00,0.0000000000000000e+00
9.9995488064339177e-01,0.0000000000000000e+00
9.9995522844842599e-01,0.0000000000000000e+00
9.9995741229756285e-01,0.0000000000000000e+00
9.9995692395390823e-01,0.0000000000000000e+00
9.9999160202146642e-01,0.0000000000000000e+00
9.9998675193368758e-01,0.0000000000000000e+00
9.9996226284734702e-01,0.0000000000000000e+00
9.9996230119425678e-01,0.0000000000000000e+00
9.9997972548633274e-01,0.0000000000000000e+00
9.9997145899956974e-01,0.0000000000000000e+00
9.9997276492405662e-01,0.0000000000000000e+00
9.9997239407634841e-01,0.0000000000000000e+00
