real,imag
6.1770761213055985e+03,0.0000000000000000e+00
6.1775394540034576e+03,0.0000000000000000e+00
6.1774416147051179e+03,0.0000000000000000e+00
6.1773681410997897e+03,0.0000000000000000e+00
6.1771548737620824e+03,0.0000000000000000e+00
6.1771834149375800e+03,0.0000000000000000e+00
6.1772608312546863e+03,0.0000000000000000e+00
5.3926364764089403e+03,0.0000000000000000e+00
5.3920870816580073e+03,0.0000000000000000e+00
5.3926004396140243e+03,0.0000000000000000e+00
5.3925704250957915e+03,0.0000000000000000e+00
5.3925467285051891e+03,0.0000000000000000e+00
5.3925244275059922e+03,0.0000000000000000e+00
5.3924921266971651e+03,0.0000000000000000e+00
5.3924468517804362e+03,0.0000000000000000e+00
5.3923997674388256e+03,0.0000000000000000e+00
5.3923526830972150e+03,0.0000000000000000e+00
5.3923237715253508e+03,0.0000000000000000e+00
5.3921630584686991e+03,0.0000000000000000e+00
5.3921896974854899e+03,0.0000000000000000e+00
5.3922766909834945e+03,0.0000000000000000e+00
5.3922291097817924e+03,0.0000000000000000e+00
4.7841390018877892e+03,0.0000000000000000e+00
4.7841564544363418e+03,0.0000000000000000e+00
4.7844533214296644e+03,0.0000000000000000e+00
4.7844358668940931e+03,0.0000000000000000e+00
4.7844213292673157e+03,0.0000000000000000e+00
4.7844036151177843e+03,0.0000000000000000e+00
4.7842308367205724e+03,0.0000000000000000e+00
4.7842414744890384e+03,0.0000000000000000e+00
4.7842560121158167e+03,0.0000000000000000e+00
4.7842737262653354e+03,0.0000000000000000e+00
4.7842939361927301e+03,0.0000000000000000e+00
4.7843158652418106e+03,0.0000000000000000e+00
4.7843362887400699e+03,0.0000000000000000e+00
4.7843508247119380e+03,0.0000000000000000e+00
4.7843614761413028e+03,0.0000000000000000e+00
4.2985081668341663e+03,0.0000000000000000e+00
4.2984996845722690e+03,0.0000000000000000e+00
4.2984840113960290e+03,0.0000000000000000e+00
4.2983331027278837e+03,0.0000000000000000e+00
4.2983415841004244e+03,0.0000000000000000e+00
4.2983486481113414e+03,0.0000000000000000e+00
4.2984635334043287e+03,0.0000000000000000e+00
4.2984524507950773e+03,0.0000000000000000e+00
4.2984445231230648e+03,0.0000000000000000e+00
4.2984307114750445e+03,0.0000000000000000e+00
4.2984413681858159e+03,0.0000000000000000e+00
4.2984208901941447e+03,0.0000000000000000e+00
4.2984122817693933e+03,0.0000000000000000e+00
4.2984052170178184e+03,0.0000000000000000e+00
4.2983998943727829e+03,0.0000000000000000e+00
3.9035985159043221e+03,0.0000000000000000e+00
3.9035943623325570e+03,0.0000000000000000e+00
3.9035909028835299e+03,0.0000000000000000e+00
3.9034729941204378e+03,0.0000000000000000e+00
3.9034771471073568e+03,0.0000000000000000e+00
3.9034848208266344e+03,0.0000000000000000e+00
3.9034948470240242e+03,0.0000000000000000e+00
3.9035002731629688e+03,0.0000000000000000e+00
3.9035109169173220e+03,0.0000000000000000e+00
3.9035658061173990e+03,0.0000000000000000e+00
3.9035157254992614e+03,0.0000000000000000e+00
3.9035199402565927e+03,0.0000000000000000e+00
3.9035233992185340e+03,0.0000000000000000e+00
3.9035275522054681e+03,0.0000000000000000e+00
3.9035455331057387e+03,0.0000000000000000e+00
3.5753192280287117e+03,0.0000000000000000e+00
3.5753212730336832e+03,0.0000000000000000e+00
3.5753274195418949e+03,0.0000000000000000e+00
3.5753299887889780e+03,0.0000000000000000e+00
3.5753353326445772e+03,0.0000000000000000e+00
3.5754016041065015e+03,0.0000000000000000e+00
3.5753995588349153e+03,0.0000000000000000e+00
3.5753978553582006e+03,0.0000000000000000e+00
3.5753908419434629e+03,0.0000000000000000e+00
3.5753881696674034e+03,0.0000000000000000e+00
3.5753402697233605e+03,0.0000000000000000e+00
3.5753440483998552e+03,0.0000000000000000e+00
3.5753784839765876e+03,0.0000000000000000e+00
3.5753453140322727e+03,0.0000000000000000e+00
3.5753755147024972e+03,0.0000000000000000e+00
3.2993969439296629e+03,0.0000000000000000e+00
3.2993218320196142e+03,0.0000000000000000e+00
3.2993222192058279e+03,0.0000000000000000e+00
3.2993247251791186e+03,0.0000000000000000e+00
3.2993259014994278e+03,0.0000000000000000e+00
3.2993351785287796e+03,0.0000000000000000e+00
3.2993347913425500e+03,0.0000000000000000e+00
3.2993311090489588e+03,0.0000000000000000e+00
3.2993322853692544e+03,0.0000000000000000e+00
3.2993928737621836e+03,0.0000000000000000e+00
3.2993915971646015e+03,0.0000000000000000e+00
3.2993902695474380e+03,0.0000000000000000e+00
3.2993835951652222e+03,0.0000000000000000e+00
3.2993846112794108e+03,0.0000000000000000e+00
3.2993333164226178e+03,0.0000000000000000e+00
3.0634178789830034e+03,0.0000000000000000e+00
3.0634188110088453e+03,0.0000000000000000e+00
3.0634746303815773e+03,0.0000000000000000e+00
3.0634736982088957e+03,0.0000000000000000e+00
3.0634741217994670e+03,0.0000000000000000e+00
3.0634679491023207e+03,0.0000000000000000e+00
3.0634243654145534e+03,0.0000000000000000e+00
3.0634725931948665e+03,0.0000000000000000e+00
3.0634712897419422e+03,0.0000000000000000e+00
3.0634699862890125e+03,0.0000000000000000e+00
3.0634183874849996e+03,0.0000000000000000e+00
3.0634225223440912e+03,0.0000000000000000e+00
3.0634218834863295e+03,0.0000000000000000e+00
3.0634231111187651e+03,0.0000000000000000e+00
3.0634693974216166e+03,0.0000000000000000e+00
2.8601038611958425e+03,0.0000000000000000e+00
2.8601072389622113e+03,0.0000000000000000e+00
2.8601069818450642e+03,0.0000000000000000e+00
2.8601062090485834e+03,0.0000000000000000e+00
2.8600482662689856e+03,0.0000000000000000e+00
2.8600487374415752e+03,0.0000000000000000e+00
2.8600511721913485e+03,0.0000000000000000e+00
2.8600502906894517e+03,0.0000000000000000e+00
2.8600492959779226e+03,0.0000000000000000e+00
2.8601058860187977e+03,0.0000000000000000e+00
2.8601043324621442e+03,0.0000000000000000e+00
2.8601048911095140e+03,0.0000000000000000e+00
2.8600513862978701e+03,0.0000000000000000e+00
2.8600506136550071e+03,0.0000000000000000e+00
2.8601055500790490e+03,0.0000000000000000e+00
2.6826367091121365e+03,0.0000000000000000e+00
2.6826368402560461e+03,0.0000000000000000e+00
2.6826383819788985e+03,0.0000000000000000e+00
2.6826380584928920e+03,0.0000000000000000e+00
2.6826372344248639e+03,0.0000000000000000e+00
2.6826377418834350e+03,0.0000000000000000e+00
2.6825919424995627e+03,0.0000000000000000e+00
2.6825914672559338e+03,0.0000000000000000e+00
2.6825902699454186e+03,0.0000000000000000e+00
2.6825904010648228e+03,0.0000000000000000e+00
2.6825909598921935e+03,0.0000000000000000e+00
2.6825905102722695e+03,0.0000000000000000e+00
2.6826370825784279e+03,0.0000000000000000e+00
2.6825917521436650e+03,0.0000000000000000e+00
2.6826369494839050e+03,0.0000000000000000e+00
2.5268106213306660e+03,0.0000000000000000e+00
2.5268114839264590e+03,0.0000000000000000e+00
2.5267600294784243e+03,0.0000000000000000e+00
2.5267591670818429e+03,0.0000000000000000e+00
2.5267592346891756e+03,0.0000000000000000e+00
2.5267595228298137e+03,0.0000000000000000e+00
2.5267597844349366e+03,0.0000000000000000e+00
2.5267594378911622e+03,0.0000000000000000e+00
2.5268113857531580e+03,0.0000000000000000e+00
2.5268107452758072e+03,0.0000000000000000e+00
2.5268109771608142e+03,0.0000000000000000e+00
2.5268111538681324e+03,0.0000000000000000e+00
2.5268112388263976e+03,0.0000000000000000e+00
2.5267599313277619e+03,0.0000000000000000e+00
2.5267598627148532e+03,0.0000000000000000e+00
2.3886283231554330e+03,0.0000000000000000e+00
2.3886283365737036e+03,0.0000000000000000e+00
2.3886729048423786e+03,0.0000000000000000e+00
2.3886728696263585e+03,0.0000000000000000e+00
2.3886728045556270e+03,0.0000000000000000e+00
2.3886724556281588e+03,0.0000000000000000e+00
2.3886725832689935e+03,0.0000000000000000e+00
2.3886725067539151e+03,0.0000000000000000e+00
2.3886726735246757e+03,0.0000000000000000e+00
2.3886727637803829e+03,0.0000000000000000e+00
2.3886287211566737e+03,0.0000000000000000e+00
2.3886286854246782e+03,0.0000000000000000e+00
2.3886286004243079e+03,0.0000000000000000e+00
2.3886285084205756e+03,0.0000000000000000e+00
2.3886284641865404e+03,0.0000000000000000e+00
2.2656454948424916e+03,0.0000000000000000e+00
2.2656454762907906e+03,0.0000000000000000e+00
2.2656453972239528e+03,0.0000000000000000e+00
2.2656454608393369e+03,0.0000000000000000e+00
2.2656453487460240e+03,0.0000000000000000e+00
2.2656452581977428e+03,0.0000000000000000e+00
2.2656452696791962e+03,0.0000000000000000e+00
2.2656453039582689e+03,0.0000000000000000e+00
2.2655966985504951e+03,0.0000000000000000e+00
2.2655966716247844e+03,0.0000000000000000e+00
2.2655964619688116e+03,0.0000000000000000e+00
2.2655964805155600e+03,0.0000000000000000e+00
2.2655964959628836e+03,0.0000000000000000e+00
2.2655966080263420e+03,0.0000000000000000e+00
2.2655965362600737e+03,0.0000000000000000e+00
2.1551908572175093e+03,0.0000000000000000e+00
2.1551908670924377e+03,0.0000000000000000e+00
2.1551909688454912e+03,0.0000000000000000e+00
2.1551909869450978e+03,0.0000000000000000e+00
2.1551909588236940e+03,0.0000000000000000e+00
2.1551908853389245e+03,0.0000000000000000e+00
2.1551909349835187e+03,0.0000000000000000e+00
2.1551909220813091e+03,0.0000000000000000e+00
2.1552337108291044e+03,0.0000000000000000e+00
2.1552336964892756e+03,0.0000000000000000e+00
2.1552336927248675e+03,0.0000000000000000e+00
2.1552337576052473e+03,0.0000000000000000e+00
2.1552337705107439e+03,0.0000000000000000e+00
2.1552338126081654e+03,0.0000000000000000e+00
2.1552338043813779e+03,0.0000000000000000e+00
2.0557438747555198e+03,0.0000000000000000e+00
2.0557438845072602e+03,0.0000000000000000e+00
2.0557438899068247e+03,0.0000000000000000e+00
2.0557439446503922e+03,0.0000000000000000e+00
2.0557439294990868e+03,0.0000000000000000e+00
2.0557911706440568e+03,0.0000000000000000e+00
2.0557911726723496e+03,0.0000000000000000e+00
2.0557912405603538e+03,0.0000000000000000e+00
2.0557912385320533e+03,0.0000000000000000e+00
2.0557912192422036e+03,0.0000000000000000e+00
2.0557912125558123e+03,0.0000000000000000e+00
2.0557439233387745e+03,0.0000000000000000e+00
2.0557439027514779e+03,0.0000000000000000e+00
2.0557911919622074e+03,0.0000000000000000e+00
2.0557912056022142e+03,0.0000000000000000e+00
1.9656219738160198e+03,0.0000000000000000e+00
1.9656219684597620e+03,0.0000000000000000e+00
1.9656219756100484e+03,0.0000000000000000e+00
1.9656219614614688e+03,0.0000000000000000e+00
1.9656644282582483e+03,0.0000000000000000e+00
1.9656643901653388e+03,0.0000000000000000e+00
1.9656644229435251e+03,0.0000000000000000e+00
1.9656644166433503e+03,0.0000000000000000e+00
1.9656644092118088e+03,0.0000000000000000e+00
1.9656644017802357e+03,0.0000000000000000e+00
1.9656643984228390e+03,0.0000000000000000e+00
1.9656219386332314e+03,0.0000000000000000e+00
1.9656219415320093e+03,0.0000000000000000e+00
1.9656219502446711e+03,0.0000000000000000e+00
1.9656643954800652e+03,0.0000000000000000e+00
1.8837079964985624e+03,0.0000000000000000e+00
1.8837079980971607e+03,0.0000000000000000e+00
1.8837080010509737e+03,0.0000000000000000e+00
1.8837080049103265e+03,0.0000000000000000e+00
1.8837548429553735e+03,0.0000000000000000e+00
1.8837548413562179e+03,0.0000000000000000e+00
1.8837548384013589e+03,0.0000000000000000e+00
1.8837548345406503e+03,0.0000000000000000e+00
1.8837548303618514e+03,0.0000000000000000e+00
1.8837548265011490e+03,0.0000000000000000e+00
1.8837548235462878e+03,0.0000000000000000e+00
1.8837548219471307e+03,0.0000000000000000e+00
1.8837080110960303e+03,0.0000000000000000e+00
1.8837080145693567e+03,0.0000000000000000e+00
1.8837080174993957e+03,0.0000000000000000e+00
1.8089231702952818e+03,0.0000000000000000e+00
1.8089231694032060e+03,0.0000000000000000e+00
1.8089231677548564e+03,0.0000000000000000e+00
1.8089231656011925e+03,0.0000000000000000e+00
1.8089231589159697e+03,0.0000000000000000e+00
1.8089231621493129e+03,0.0000000000000000e+00
1.8089231611164089e+03,0.0000000000000000e+00
1.8089231602110578e+03,0.0000000000000000e+00
1.8088802297225297e+03,0.0000000000000000e+00
1.8088802310171834e+03,0.0000000000000000e+00
1.8088802329547570e+03,0.0000000000000000e+00
1.8088802407580388e+03,0.0000000000000000e+00
1.8088802394633867e+03,0.0000000000000000e+00
1.8088802375258167e+03,0.0000000000000000e+00
1.8088802352402906e+03,0.0000000000000000e+00
1.7404103582384384e+03,0.0000000000000000e+00
1.7404103591618341e+03,0.0000000000000000e+00
1.7404103584304341e+03,0.0000000000000000e+00
1.7404103608893674e+03,0.0000000000000000e+00
1.7404103622058253e+03,0.0000000000000000e+00
1.7404103634220767e+03,0.0000000000000000e+00
1.7404103648567475e+03,0.0000000000000000e+00
1.7404103646647404e+03,0.0000000000000000e+00
1.7403630158391345e+03,0.0000000000000000e+00
1.7403630162585607e+03,0.0000000000000000e+00
1.7403630173527117e+03,0.0000000000000000e+00
1.7403630186433534e+03,0.0000000000000000e+00
1.7403630199339950e+03,0.0000000000000000e+00
1.7403630210281499e+03,0.0000000000000000e+00
1.7403630217592354e+03,0.0000000000000000e+00
5.9772099606214990e+00,0.0000000000000000e+00
3.0351495225930583e+00,0.0000000000000000e+00
1.6774054415154267e+03,0.0000000000000000e+00
1.6774054400008554e+03,0.0000000000000000e+00
1.6774054396247802e+03,0.0000000000000000e+00
1.6774054392487051e+03,0.0000000000000000e+00
1.6774054377341406e+03,0.0000000000000000e+00
1.6773611226211171e+03,0.0000000000000000e+00
1.6773611223334069e+03,0.0000000000000000e+00
1.6773611218017788e+03,0.0000000000000000e+00
1.6773611211071611e+03,0.0000000000000000e+00
1.6773611203553280e+03,0.0000000000000000e+00
1.6773611188413786e+03,0.0000000000000000e+00
1.6773611189510311e+03,0.0000000000000000e+00
1.6773611193687252e+03,0.0000000000000000e+00
1.6774054409878522e+03,0.0000000000000000e+00
1.6774054378438386e+03,0.0000000000000000e+00
1.6193686259313329e+03,0.0000000000000000e+00
1.6193686260978284e+03,0.0000000000000000e+00
1.6193197095275937e+03,0.0000000000000000e+00
1.6193197092860064e+03,0.0000000000000000e+00
1.6193197089244366e+03,0.0000000000000000e+00
1.6193197074683001e+03,0.0000000000000000e+00
1.6193197077098896e+03,0.0000000000000000e+00
1.6193197078787823e+03,0.0000000000000000e+00
1.6193197082805254e+03,0.0000000000000000e+00
1.6193686281185110e+03,0.0000000000000000e+00
1.6193686279520248e+03,0.0000000000000000e+00
1.6193686274516185e+03,0.0000000000000000e+00
1.6193686272424482e+03,0.0000000000000000e+00
1.6193686268073982e+03,0.0000000000000000e+00
1.6193686265982280e+03,0.0000000000000000e+00
1.5656600527681044e+03,0.0000000000000000e+00
1.5656600530454468e+03,0.0000000000000000e+00
1.5656600528654928e+03,0.0000000000000000e+00
1.5657068235927534e+03,0.0000000000000000e+00
1.5657068236901864e+03,0.0000000000000000e+00
1.5657068238702332e+03,0.0000000000000000e+00
1.5657068248356452e+03,0.0000000000000000e+00
1.5657068246941903e+03,0.0000000000000000e+00
1.5657068239830462e+03,0.0000000000000000e+00
1.5657068243600722e+03,0.0000000000000000e+00
1.5656600540475083e+03,0.0000000000000000e+00
1.5656600539501285e+03,0.0000000000000000e+00
1.5656600536574108e+03,0.0000000000000000e+00
1.5656600534078091e+03,0.0000000000000000e+00
1.5657068242327671e+03,0.0000000000000000e+00
1.5159752804209231e+03,0.0000000000000000e+00
1.5159752803632311e+03,0.0000000000000000e+00
1.5159752802566188e+03,0.0000000000000000e+00
1.5159752800419362e+03,0.0000000000000000e+00
1.5159752799665482e+03,0.0000000000000000e+00
1.5159752798272521e+03,0.0000000000000000e+00
1.5159752796629359e+03,0.0000000000000000e+00
1.5159752796849286e+03,0.0000000000000000e+00
1.5160270268426825e+03,0.0000000000000000e+00
1.5160270267588689e+03,0.0000000000000000e+00
1.5160270266334328e+03,0.0000000000000000e+00
1.5160270264854828e+03,0.0000000000000000e+00
1.5160270263375160e+03,0.0000000000000000e+00
1.5160270262120819e+03,0.0000000000000000e+00
1.5160270261282749e+03,0.0000000000000000e+00
3.0355212163221892e+00,0.0000000000000000e+00
7.6929894942218384e+00,0.0000000000000000e+00
9.9275051221897161e+00,0.0000000000000000e+00
1.0489785422375425e+01,0.0000000000000000e+00
1.1594070365868122e+01,0.0000000000000000e+00
1.4267711726686013e+01,0.0000000000000000e+00
1.4817589042913664e+01,0.0000000000000000e+00
1.6375904129262334e+01,0.0000000000000000e+00
1.8827937638429884e+01,0.0000000000000000e+00
2.0242644230897032e+01,0.0000000000000000e+00
2.1691569972787743e+01,0.0000000000000000e+00
2.2250144675545918e+01,0.0000000000000000e+00
2.4052873133940889e+01,0.0000000000000000e+00
2.6207224265328367e+01,0.0000000000000000e+00
2.6678864737590672e+01,0.0000000000000000e+00
2.7461396443423325e+01,0.0000000000000000e+00
1.4698349703282731e+03,0.0000000000000000e+00
1.4698349703150898e+03,0.0000000000000000e+00
1.4698349702297589e+03,0.0000000000000000e+00
1.4698349701462519e+03,0.0000000000000000e+00
1.4698349698738491e+03,0.0000000000000000e+00
1.4698349699084347e+03,0.0000000000000000e+00
1.4698349700124006e+03,0.0000000000000000e+00
1.4698349700558570e+03,0.0000000000000000e+00
1.4698855439198703e+03,0.0000000000000000e+00
1.4698855438344988e+03,0.0000000000000000e+00
1.4698855437944276e+03,0.0000000000000000e+00
1.4698855437057202e+03,0.0000000000000000e+00
1.4698855436170193e+03,0.0000000000000000e+00
1.4698855435418236e+03,0.0000000000000000e+00
1.4698855434915652e+03,0.0000000000000000e+00
1.4269345400476122e+03,0.0000000000000000e+00
1.4269345400686029e+03,0.0000000000000000e+00
1.4269345401073929e+03,0.0000000000000000e+00
1.4269345401580758e+03,0.0000000000000000e+00
1.4269345403153955e+03,0.0000000000000000e+00
1.4269345401855028e+03,0.0000000000000000e+00
1.4269345402129277e+03,0.0000000000000000e+00
1.4269345402393001e+03,0.0000000000000000e+00
1.4269907401838768e+03,0.0000000000000000e+00
1.4269907401533865e+03,0.0000000000000000e+00
1.4269907401077355e+03,0.0000000000000000e+00
1.4269907400538946e+03,0.0000000000000000e+00
1.4269907400000632e+03,0.0000000000000000e+00
1.4269907399239182e+03,0.0000000000000000e+00
1.4269907399757458e+03,0.0000000000000000e+00
1.3869481614888700e+03,0.0000000000000000e+00
1.3869481614701585e+03,0.0000000000000000e+00
1.3869481614421472e+03,0.0000000000000000e+00
1.3869481614091019e+03,0.0000000000000000e+00
1.3869481613922542e+03,0.0000000000000000e+00
1.3869481613760665e+03,0.0000000000000000e+00
1.3869481613611376e+03,0.0000000000000000e+00
1.3870044006348660e+03,0.0000000000000000e+00
1.3870044006587018e+03,0.0000000000000000e+00
1.3870044007865463e+03,0.0000000000000000e+00
1.3870044007067083e+03,0.0000000000000000e+00
1.3870044007397835e+03,0.0000000000000000e+00
1.3870044007547203e+03,0.0000000000000000e+00
2.8031787180803768e+01,0.0000000000000000e+00
3.0228814013022323e+01,0.0000000000000000e+00
3.1347222348038905e+01,0.0000000000000000e+00
3.2410180426374609e+01,0.0000000000000000e+00
3.3185514725187602e+01,0.0000000000000000e+00
3.3383504167101243e+01,0.0000000000000000e+00
3.5780529142178835e+01,0.0000000000000000e+00
3.6644890199142417e+01,0.0000000000000000e+00
3.8324128404636909e+01,0.0000000000000000e+00
3.9361250815987624e+01,0.0000000000000000e+00
5.2155010016796183e+01,0.0000000000000000e+00
5.0396460610257421e+01,0.0000000000000000e+00
4.0430406557843718e+01,0.0000000000000000e+00
4.0898613067316106e+01,0.0000000000000000e+00
4.3401778926617652e+01,0.0000000000000000e+00
4.1675552527130925e+01,0.0000000000000000e+00
4.1562827348384076e+01,0.0000000000000000e+00
4.7709741311657112e+01,0.0000000000000000e+00
4.7183571854005315e+01,0.0000000000000000e+00
4.6447377756134394e+01,0.0000000000000000e+00
4.5876591414693749e+01,0.0000000000000000e+00
4.5564964766373507e+01,0.0000000000000000e+00
1.3870044007914541e+03,0.0000000000000000e+00
1.3869481613244122e+03,0.0000000000000000e+00
1.3496440185240237e+03,0.0000000000000000e+00
1.3496440185123872e+03,0.0000000000000000e+00
1.3496440184949693e+03,0.0000000000000000e+00
1.3496440184744288e+03,0.0000000000000000e+00
1.3496440184538824e+03,0.0000000000000000e+00
1.3496440184217772e+03,0.0000000000000000e+00
1.3496440184297887e+03,0.0000000000000000e+00
1.3497069718116377e+03,0.0000000000000000e+00
1.3497069718036112e+03,0.0000000000000000e+00
1.3497069717887882e+03,0.0000000000000000e+00
1.3497069717694244e+03,0.0000000000000000e+00
1.3497069717484615e+03,0.0000000000000000e+00
1.3497069717093109e+03,0.0000000000000000e+00
1.3497069717209558e+03,0.0000000000000000e+00
1.3497069717383827e+03,0.0000000000000000e+00
4.9396080967317189e+01,0.0000000000000000e+00
5.0596283156239650e+01,0.0000000000000000e+00
5.2332595575114858e+01,0.0000000000000000e+00
5.2634189728965708e+01,0.0000000000000000e+00
6.2001472735598526e+01,0.0000000000000000e+00
6.1039065100181830e+01,0.0000000000000000e+00
5.4806034398699211e+01,0.0000000000000000e+00
5.7543256126986428e+01,0.0000000000000000e+00
5.6988201614125749e+01,0.0000000000000000e+00
5.9947971720048173e+01,0.0000000000000000e+00
5.6065686628145883e+01,0.0000000000000000e+00
5.5684408190935329e+01,0.0000000000000000e+00
5.5360870549422323e+01,0.0000000000000000e+00
5.9840008140179634e+01,0.0000000000000000e+00
5.8782429119828443e+01,0.0000000000000000e+00
5.9067240602330436e+01,0.0000000000000000e+00
5.8847009793671852e+01,0.0000000000000000e+00
1.3147720732364342e+03,0.0000000000000000e+00
1.3147720732437563e+03,0.0000000000000000e+00
1.3147720732547095e+03,0.0000000000000000e+00
1.3147720732676319e+03,0.0000000000000000e+00
1.3147720732805601e+03,0.0000000000000000e+00
1.3147720732915154e+03,0.0000000000000000e+00
1.3147720732988339e+03,0.0000000000000000e+00
1.3148367582212677e+03,0.0000000000000000e+00
1.3148367582162145e+03,0.0000000000000000e+00
1.3148367582068931e+03,0.0000000000000000e+00
1.3148367582010414e+03,0.0000000000000000e+00
1.3148367581815141e+03,0.0000000000000000e+00
1.3148367581693299e+03,0.0000000000000000e+00
1.3148367581642003e+03,0.0000000000000000e+00
1.3148367581599962e+03,0.0000000000000000e+00
7.0123469581061002e+01,0.0000000000000000e+00
6.9284500800119631e+01,0.0000000000000000e+00
6.8752673822940025e+01,0.0000000000000000e+00
6.7563347864977857e+01,0.0000000000000000e+00
6.6567201766100268e+01,0.0000000000000000e+00
6.2620188851852603e+01,0.0000000000000000e+00
6.2446004114863150e+01,0.0000000000000000e+00
6.3205400840959570e+01,0.0000000000000000e+00
6.6940922993016258e+01,0.0000000000000000e+00
6.4444634538920951e+01,0.0000000000000000e+00
6.5054186443408994e+01,0.0000000000000000e+00
6.4795124566533616e+01,0.0000000000000000e+00
6.6975200924996273e+01,0.0000000000000000e+00
