4.0960000000000000e+03,3.2768000000000000e+04,1.1059200000000000e+05,2.6214400000000000e+05
2.9166250750822254e+01,5.1811137183133198e+01,6.5739491898383790e+01,7.6162115518835407e+01
2.6834959115668397e+01,5.0030037568401347e+01,6.8363557698127067e+01,8.3778327070718959e+01
4.1098153238376895e+01,1.7190429383904177e+02,4.3440605503512734e+02,8.3889430495355566e+02
5.7673983465556958e+01,2.3069593386222780e+02,5.1906585119001261e+02,9.2278373544891122e+02
